Reporter.intensity.0.LF1	Reporter.intensity.0.LF2	Reporter.intensity.1.LF1	Reporter.intensity.1.LF2	Reporter.intensity.2.LF1	Reporter.intensity.2.LF2	Reporter.intensity.3.LF1	Reporter.intensity.3.LF2	Reporter.intensity.4.LF1	Reporter.intensity.4.LF2	Reporter.intensity.5.LF1	Reporter.intensity.5.LF2	Reporter.intensity.6.LF1	Reporter.intensity.6.LF2	Reporter.intensity.7.LF1	Reporter.intensity.7.LF2	Reporter.intensity.8.LF1	Reporter.intensity.8.LF2	Reporter.intensity.9.LF1	Reporter.intensity.9.LF2
59800.9864812452	55986.6972930919	72589.9211740666	68270.4601789054	90428.8309943546	70688.5823285523	94014.9788713886	91944.5348751696	88677.9531337784	104334.850893786	103194.987773271	94129.8179286115	96881.5017673573	105668.487387953	101853.997253426	118718.513214583	105261.801159197	115444.102482678	104916.283167048	114889.89809273
21535.2944200473	24041.959644241	26184.3197303165	31880.2179154902	31746.9083859873	8628.01408524939	35389.5598528217	29069.2902756194	29647.7048969017	28504.1005368032	39662.3440482195	32467.134118228	33637.4259893003	34256.7244913061	20878.5016404032	27343.5803669173	26626.4488787903	28641.8926824004	18594.336546992	31090.6252647088
23911.6356311527	29545.0735227197	25596.8265823657	38107.5552767043	30674.7999179595	16740.5361730635	33402.3899872043	38642.7642890399	32407.0042674135	39030.8689506411	42097.5236085569	43909.0984323654	41777.2822740988	46249.3986298912	47465.7794504308	40134.1750201628	53666.7867420309	42789.6421946381	61269.678964809	47053.2302388689
68279.6440875507	74264.0958481184	69307.9621551338	77386.8722415019	72888.773916488	63222.1841191164	75513.6246121717	80691.418921217	74135.0794699456	83219.1839901382	84330.2696664521	90124.086803851	89188.6623370232	97886.9716967894	109738.87575033	94506.4482827654	105407.571201068	99839.0966660179	124663.253228959	101805.63118628
206041.416781175	197506.169418993	227626.444425123	225395.903530382	244087.48229193	256570.970521988	246626.62309077	243351.318970921	251032.953767559	271113.749473983	242043.31240144	257149.362768636	262295.015384317	275625.964088553	290264.464496661	281662.772657693	285868.968339528	298533.769215296	305248.825756773	288821.988272576
550970.326686242	536593.352224978	534458.911798608	530388.78797092	494951.604155039	573404.728879309	491467.018598513	496806.591171539	502668.380912243	541178.211059514	511110.775234478	551725.604376036	570240.624058036	608035.881683187	704230.613904806	650820.912411574	700028.53208572	741856.218658054	758712.478672407	729328.849957514
202833.062646585	250547.642079369	218826.598401341	208028.546301432	249712.838442666	279239.560293388	297771.138182683	270842.12609713	279667.061938943	314290.211551862	294519.215662719	305546.921504703	313482.530528443	326414.270488207	363180.808031137	323016.457590117	348187.641549677	373992.486335306	357403.815078566	335231.678780346
17572.771147675	23691.0466075952	26820.2368205455	31381.8916349691	31101.9033156906	8591.955905679	38070.5547868242	30619.2556734374	32103.8891481028	30171.5351891695	42398.3328519921	35380.1138741257	33513.9665874194	37003.9228625031	25161.8032795547	31472.2968157564	30306.214077061	32531.6045409918	27842.1406932908	35787.2706292775
5525.78319497338	13866.0170902505	14819.7352571684	22072.4863861765	23388.7567119935	88.0098367010214	29025.7407736379	22835.235280871	23554.3440746258	22761.1854399341	35948.9136242087	27645.5191360466	28967.9710061039	29748.9249828245	18351.3353164336	23122.7692424573	23862.0598435478	24462.0316164964	16842.5002725319	27241.1335132965
87421.9134578556	93670.8456570578	119267.009998727	132353.301797214	133131.865844434	130499.112537462	147360.449016035	137194.150885896	143845.553832935	141081.333237335	142868.131533933	145339.785638662	144801.838396631	140092.40775611	133146.953586575	125762.368295565	134239.402214153	143835.064669556	119253.990890391	130994.804793631
156688.742593821	142760.092473718	152344.908125323	154347.163020587	153116.637153293	158203.992909058	142518.2257098	154779.171925316	149127.0024847	152913.157414299	138142.720306503	139665.650062359	150019.234872299	151200.569069984	156191.653145602	155401.272437498	153999.360471885	143885.543620718	136051.924080652	141315.198662385
22354.2812122787	29018.3668402173	36834.3051956067	46243.8175496307	35385.5424176031	19752.5339841851	39906.8364395288	34405.2243530121	38287.4804651271	31532.00565458	44811.8163761594	36946.1371223255	37940.1970044045	38028.5906732724	27550.8982678753	31878.6056015076	31517.6167080437	32683.407513536	26142.4686934556	35653.5771036414
5525.78319497338	13866.0170902505	14819.7352571684	22072.4863861765	23388.7567119935	88.0098367010214	29025.7407736379	22835.235280871	23554.3440746258	22761.1854399341	35948.9136242087	27645.5191360466	28967.9710061039	29748.9249828245	18351.3353164336	23122.7692424573	23862.0598435478	24462.0316164964	16842.5002725319	27241.1335132965
280508.699944519	249606.426928926	253712.973968149	282393.847108387	225066.89199612	242832.047595827	227960.446613797	212566.477851121	300320.833733694	241685.898263396	237878.121113089	241780.841065734	224786.723059992	233577.284780197	202934.248009423	241929.031651658	176782.440944984	205447.394038616	183954.066747546	191190.288489792
32992.9329172075	34108.7139159043	27112.2053037606	35418.5795219687	35850.407390776	14464.9966672603	39037.8618094216	36137.6192438786	32810.878912998	34581.2886327032	45763.560678826	40772.5590932508	41209.8182983956	42293.607145046	31588.0922503943	35364.1443290645	39918.8283690141	36802.6184783169	32811.3129950299	40091.8352158038
28542.3392450524	26431.8853245982	34685.7712790592	43346.2376005483	44011.1172146754	28102.0781704144	49423.9729130015	46638.9224775425	48421.8068106428	50208.2645371251	61027.78281581	52507.2605607658	54882.6794390426	57060.1747254494	50665.3834162196	57212.9364129905	53156.6005998991	54139.1190001989	49633.9801337513	60932.7405141638
63796.8769011533	46407.4933756968	24446.513922063	38214.1374649138	33742.6200608431	12775.2054877824	38356.6887528059	32385.9512304721	33805.0852253664	31177.5336706444	39341.9507230818	37480.4084278112	35834.5276457324	39488.3791879375	27883.2669686844	33865.1130671297	29867.0412799332	35207.1300417496	23763.436180662	36675.8249379901
350915.619648476	230578.120175388	221822.40441516	278021.240732611	190860.522369969	219454.346300461	230840.324867527	192343.661386596	228378.612312804	236846.972762239	227229.430996699	230848.223572679	242105.067091213	265264.115363691	257272.117682081	263300.887477703	214808.706971432	261676.556650434	207913.008964993	226005.225586223
109040.269298871	104872.106127276	74649.1621579698	92073.1121763488	76619.5636875853	70156.0605218914	96121.1393098118	82065.7903506326	86190.7987005184	94677.517866106	106897.826388172	100527.019481247	114045.538755334	108408.88304581	115588.740516858	111266.585034718	100272.499686772	108188.712321401	89867.3584875911	98999.5488224567
36937.6610951585	38236.4508875674	59429.8373447702	62436.3694119362	71582.306722426	56540.231910675	81171.1357208653	70974.7288090245	75028.9701399003	73624.4157165944	85953.111755581	81036.0572688423	80222.5652865251	78396.3755348479	68749.9191871969	81981.0636915529	74307.0058105072	81038.0922769584	61306.6708464017	80075.1198758473
26108.1702029265	27513.2473334558	27966.6309786182	33342.2153618012	35050.1970969844	13939.8957102926	41558.570816209	34411.9335815082	35809.7604984954	33814.9590452675	45036.8325083659	39597.9909383154	40088.8549559606	42041.5949927204	29783.1117132497	35123.600082192	34217.5864075892	36687.4521673889	26520.6659072362	38842.3642415184
97839.1727495241	91152.3140635112	97476.101596685	109086.24697677	84455.7158814135	88783.1719782036	88949.1456862809	91659.35137256	84370.9476442078	82647.6493614197	86534.1585655744	83456.3423484573	79910.8507780406	83933.2946554686	78715.7541800701	77679.0796433559	79787.0258110396	77937.5739195162	75341.9735023897	73432.497629527
25053.6501254699	34945.5146754513	29657.2880441188	40708.7729576135	37162.2569968181	15684.1367267123	41042.1737201252	34003.0968047683	35186.6278557699	34038.7407275915	47231.496455246	38184.4164610856	41150.4534937335	39642.9933777201	31216.561896784	33553.1683650265	33967.1574703007	35227.2512100717	28840.4309905378	36861.0619578618
502637.675632619	488288.713707027	566399.749277166	537650.816607394	457286.10269393	591666.713220301	377636.85278835	484280.321848111	343076.551561487	341676.27175888	267603.911630611	276376.925804908	254762.505717311	255344.671176553	259081.357551353	252227.984676773	242562.000135051	250116.150099579	272285.798512021	242217.860563615
20251.5438795958	30241.5753312199	25290.4594074036	34846.7423061638	33272.523162158	11643.9727183396	37944.7622701981	30837.8741647064	33766.3336239411	31736.1444412986	44347.7768054853	34962.017393916	37061.1165803382	38450.3329701855	29504.5416511738	32361.4367681494	33980.8533459141	34250.6788566446	26743.3184361787	36401.4272657489
33918.2609642397	47598.2735160644	41756.4623027755	50828.4245526916	49282.5552790262	33759.309694379	61969.1026047651	55036.4734906633	55038.6288176406	57900.3380604589	68946.1524535513	64209.1089215273	65778.1350015472	68754.6294607243	65612.1076935845	62319.1407717242	70749.143335203	66804.9238705278	65828.583620538	65345.5220635534
418107.909412335	455155.396105374	345447.451436775	316466.136460642	117758.243340154	180904.668316794	125388.820661833	166042.814757079	95599.7576717182	165293.874474518	87763.9950905438	134214.181821815	104879.803844335	128764.165349951	103390.392522698	116206.511419678	255505.179476035	151142.654936893	166865.625531797	122766.068359603
5861.62074066831	14694.118217187	15617.9863140153	22903.8614859981	24356.2378238822	910.614224354053	29705.2549876625	23666.9146795461	25534.6072223122	23592.8352964075	36668.0967013791	28479.1175986143	29897.8355849866	30583.3625996569	19272.1182351206	23954.5633528751	24262.5791456971	25294.360025958	17812.4636200745	28074.5706461235
13408.7155854911	22335.5510243697	22418.9061506784	29278.9358899884	30448.9152020346	8131.29658672432	35969.5620853762	29554.8318136456	31013.0314853786	29664.1314017823	42587.1517407953	34627.5276789342	36269.2745681284	36843.6603790795	26385.015872112	31369.4503317747	30263.552027627	32901.8396155022	26598.0493631324	35169.2610170087
127727.195338616	112786.284925812	115476.811818162	117714.123041181	123952.20973126	126231.237083021	136925.874716965	135999.321651522	138985.074902979	159758.591580475	158507.747537647	180529.880055438	185232.448800551	206176.970913274	244441.763717988	222139.715326136	246410.559268861	272153.114869001	273401.223118601	281382.570126604
12049.7083304861	22207.933615775	22690.0042881411	29378.8512177785	28559.0311159422	7873.46717674982	34798.8215137332	29578.9808776579	29646.5253471223	29858.4578407162	41780.710684981	34554.8791878493	35573.8617428255	36838.3307555703	29522.1089756913	30124.1963647535	32990.6366748711	32406.8869758414	26876.5557224842	34925.1676276552
329662.415046594	298060.271154253	306769.471725226	284650.983155054	288024.819599343	312813.194115621	288939.983928913	275466.104044009	278845.33797938	287974.565861315	270701.997524382	286647.247233923	274248.266196604	293278.261972839	283428.261757695	296597.704293013	281071.686671242	314210.978195893	285787.98858641	291632.613306011
131308.795768447	152576.851246456	147924.268946653	153610.598303168	154679.062672324	150959.140524769	159341.815139813	142575.802653303	152430.928585822	136790.444667006	141440.017800497	139317.73321041	141192.097397395	135062.5262567	130638.547027621	127959.683744532	114642.49519277	127045.958279325	112277.486515548	125526.61311475
69834.1502050085	174687.681651248	66889.9597901552	76586.3453601937	72476.1160099501	61155.7286579342	74211.5693957539	66653.7059041454	76725.5856819066	65815.1429611649	86129.3546358068	64510.4161305204	86309.6251592393	69556.914727685	81484.4299467754	78268.3513978604	82567.5059425277	70666.7034868446	90439.500170355	87727.981564041
43867.0344557917	44375.9406079669	52158.7033868091	53397.1141492643	59032.8452219252	41498.6962378168	71260.6782186822	60310.0841334673	62926.9794651758	70146.1315696431	80640.8124752184	77722.1263325778	76788.6239366174	76660.9465834415	73274.55280724	77085.8763506752	73815.891812907	84134.6330694426	62593.6638572807	77984.2944978788
814731.433858343	1006416.49620478	409720.63036715	427343.398124156	323530.904590793	409802.811712625	294529.25013001	290696.390242197	246113.620710207	237404.945276364	249424.209609827	265651.054082963	248655.498722508	235044.976439583	235785.636111316	227336.298426234	217419.263120585	222239.899010729	223896.772296467	197824.570257107
478548.378045441	510902.79005348	546950.031207359	594907.691856559	499593.962520619	616775.079650235	415459.625346045	436878.253837896	374427.368509624	326540.50326176	306262.866105311	315627.159992634	277766.832817713	261368.133526999	221570.498839657	235820.742009944	202629.560411442	217636.393197487	208521.659932166	197503.680135278
27456.3004138798	43855.4926658876	32064.3078612999	37320.9610850349	42339.6338388447	22698.3078357883	43412.8759683897	43078.8627520114	43391.3183796881	43213.9655781451	51007.1209217412	47470.4945612529	50313.3564680282	50926.912907443	50756.356985791	53665.4254071243	54938.882057186	48165.8503882781	57138.1113822787	61113.9124577091
18159.1932043824	25461.2336476001	25602.6631495558	33662.2348542164	34284.2088872236	14208.5081211203	39560.5811799986	33406.2042772006	32969.7494035492	34924.7048294109	44817.1364029455	40008.1887909778	41022.0738592024	42630.6300458018	34671.9633861357	36014.9959283025	40128.884699622	38163.3554880514	33185.9263607161	40284.8199339628
10044.8141381364	17291.2240036909	18053.6033074563	26535.7129419614	28159.8450582935	5524.75352027829	32725.5960426	28083.7867217034	29445.0581099891	28002.5535766046	40340.9366821723	33648.5339612323	33654.1814702121	35441.3295502434	25812.9058195182	29591.0442953454	29829.9613735662	29392.4930561376	24545.7305883702	33639.9210628626
15682.4337572856	31134.2260820889	28495.0972162085	33586.9107297427	34192.2042032003	14643.7644859365	38326.7407033091	34562.5848297074	34003.9847545392	34914.6714953463	45353.624342975	39863.6642683612	40046.6365154418	40631.9278473102	34776.8663412071	35393.3074444605	39835.604180376	37076.0524291075	38379.5488154592	38565.6945593269
1839277.57269873	1461216.42923244	1230728.13916105	1531305.1254852	1100474.23700984	1472666.65744383	1171559.33533521	978222.297042404	1197378.61442598	1105893.48441787	1127154.69502366	1159472.33946831	1235378.68566527	1461489.40356858	1543211.92276574	1511894.51596498	1360151.91876114	1632456.60390472	1514387.44373121	1457966.30282307
34698.2144723263	75117.2982101368	46521.121369648	52581.3625850535	58787.8168466632	45342.0090695478	59691.510179478	56593.3047990835	62378.7789486097	57197.4035770741	63341.6493718211	53460.1491087147	59291.3862282712	51866.9381072233	52187.9757674484	53780.8079596049	53409.7912106427	41960.6756406501	48410.3617461694	52332.4500771102
7299.32551278552	14580.0139858367	15441.666401808	22776.4043228687	24356.1387960771	818.928500192749	29429.1991461705	23538.2164304409	24068.9769705303	23464.257535473	36438.0323770223	28342.5924278647	29827.1222965859	30443.414929686	19063.0632524287	23825.3972507584	24096.5004985484	25163.0147797454	17722.7289722023	27938.7034603657
22449.0722311447	26736.8784343801	31561.2596151997	39457.8605223183	39096.7163575089	20119.3968248746	45916.0375675403	39504.08741863	39019.0109445132	41394.7252884722	51011.542324645	45446.4084510743	45325.4110784776	47435.3727998339	37114.7693344341	42482.0754869854	44538.3265017236	43604.9512377673	42367.8679555893	46335.5772261567
